File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
./winget-cli/src/AppInstallerCLITests/TestCommon.cpp,210,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t nameBuffer[256];,59ace17b0ddd164a3578427fa43539750eeaafc14e5225fbae025646fb043a38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,151,97,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"        TestSourceReference(const AppInstaller::Repository::SourceDetails& details, OpenFunctor open) : m_details(details), m_onOpen(open) {}",19c7cf148f6c16532341ffb4ee7ba7db4ebdf8c4f9bdedc48db3a6c86dc20868,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,151,134,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"        TestSourceReference(const AppInstaller::Repository::SourceDetails& details, OpenFunctor open) : m_details(details), m_onOpen(open) {}",19c7cf148f6c16532341ffb4ee7ba7db4ebdf8c4f9bdedc48db3a6c86dc20868,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,152,113,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"        TestSourceReference(const AppInstaller::Repository::SourceDetails& details, OpenFunctorWithCustomHeader open) : m_details(details), m_onOpenWithCustomHeader(open) {}",60abb27b52c71ecacf96579231fd710e2e5e4191698c7abd6d4a252e2da98e41,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,152,166,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"        TestSourceReference(const AppInstaller::Repository::SourceDetails& details, OpenFunctorWithCustomHeader open) : m_details(details), m_onOpenWithCustomHeader(open) {}",60abb27b52c71ecacf96579231fd710e2e5e4191698c7abd6d4a252e2da98e41,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,191,39,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        TestSourceFactory(OpenFunctor open) : OnOpen(std::move(open)) {},fea68b8c21afd99d01e5a331a2c8410c4be5c84ef2c09e83956518bf898c0259,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,191,64,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        TestSourceFactory(OpenFunctor open) : OnOpen(std::move(open)) {},fea68b8c21afd99d01e5a331a2c8410c4be5c84ef2c09e83956518bf898c0259,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,192,55,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        TestSourceFactory(OpenFunctorWithCustomHeader open) : OnOpenWithCustomHeader(std::move(open)) {},4766a6d06ed5038d56b30fe8f016f11c89dfdba3f43e9bd8a6d4e619f8c9eff2,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/TestSource.h,192,96,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        TestSourceFactory(OpenFunctorWithCustomHeader open) : OnOpenWithCustomHeader(std::move(open)) {},4766a6d06ed5038d56b30fe8f016f11c89dfdba3f43e9bd8a6d4e619f8c9eff2,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLITests/main.cpp,119,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t fullFileName[1024];,d7cafcd6bc43db811c217dda1cb1ab9f6cec728e10a220fc1ad34928aa4a407c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerCommonCore/AppInstallerTelemetry.cpp,223,13,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,            wchar_t message[2048];,0f05d43c68133b7bee8ee00ab432bb28085bad75255824f94a5c2f48a7d10b10,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerCommonCore/Runtime.cpp,63,13,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,            wchar_t packageFullName[PACKAGE_FULL_NAME_MAX_LENGTH + 1];,7f3abb258557414323cdf0719a2693bf118845cfbdd6ec7d0e7eb6bac2bf8616,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerCommonCore/Runtime.cpp,135,17,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,                wchar_t tempPath[MAX_PATH + 1];,38b3a869c41d0b89e8b1781eacfc61fc7755becdc223f11176c11af98e29dda6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/AppInstallerLogging.cpp,210,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t buffer[256];,da290096ca9d870ffca311f02667c03526debfa56bdbafd9a3f65d5e77ee4ba5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/AppInstallerStrings.cpp,204,30,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"        int utf16CharCount = MultiByteToWideChar(codePage, 0, input.data(), wil::safe_cast<int>(input.length()), nullptr, 0);",ab6da7ff1ac46c7cb8cce5de77fd00bb1138dea622a42711ee4d1ddd6955fc88,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerSharedLib/AppInstallerStrings.cpp,211,33,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"        int utf16CharsWritten = MultiByteToWideChar(codePage, 0, input.data(), wil::safe_cast<int>(input.length()), &result[0], wil::safe_cast<int>(result.size()));",110d1f94385720a610b337c8342e84f60995cbbb6b8db077a36cd896cd113a87,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerSharedLib/AppInstallerStrings.cpp,224,30,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"        int utf16CharCount = MultiByteToWideChar(codePage, 0, input.data(), wil::safe_cast<int>(input.length()), nullptr, 0);",ab6da7ff1ac46c7cb8cce5de77fd00bb1138dea622a42711ee4d1ddd6955fc88,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerSharedLib/AppInstallerStrings.cpp,234,33,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"        int utf16CharsWritten = MultiByteToWideChar(codePage, 0, input.data(), wil::safe_cast<int>(input.length()), &result[0], wil::safe_cast<int>(result.size()));",110d1f94385720a610b337c8342e84f60995cbbb6b8db077a36cd896cd113a87,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerSharedLib/Certificates.cpp,602,13,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,            wchar_t identifierBuffer[256] = {};,7264912f7ec66b0ce20f9b45ef366c6c9f7ef86d09aa02323fe95726f497995f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/Filesystem.cpp,86,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t fileSystemName[MAX_PATH];,e35b18e49c56f59804c2799021bffa3bfc5b616d00fb5e2f1c187ccf791694ca,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/ICU/SQLiteICU.c,58,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char zBuf[128];,1bb614a57f9225f1a328913c2eb77880aef61204b1f524c2813af299f3cffa89,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/SQLiteTempTable.cpp,17,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t guidAsString[MAX_PATH];,55910b6640bdc93369e33e467235a29dc12300a00f404b89efb6513ee86d4f7d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/YamlWrapper.cpp,346,19,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"        constexpr char c_utf16LEBOM[2] = { static_cast<char>(0xFF), static_cast<char>(0xFE) };",abe2403fb4ef0cfbef04a8eb6bf31d0f77adf3b6f303e865f58b7e7504e2139b,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/YamlWrapper.cpp,347,19,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"        constexpr char c_utf16BEBOM[2] = { static_cast<char>(0xFE), static_cast<char>(0xFF) };",73223aa0b772c63b986e59623c11f504d42655da57f09999247c402eeca2ed79,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/YamlWrapper.cpp,348,19,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"        constexpr char c_utf8BOM[3] = { static_cast<char>(0xEF), static_cast<char>(0xBB), static_cast<char>(0xBF) };",969f671ba63c33de66dee812e3d826bd3f62d328fe3c929201d945b3f93c879f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/AppInstallerSharedLib/YamlWrapper.cpp,399,23,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,        UINT nChars = MultiByteToWideChar(,e1189a943240db092e53a5ad2481a57a12a069a464f3e477643a0ca7917420c0,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/Microsoft.Management.Configuration/ConfigurationProcessor.cpp,104,21,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,                    wchar_t message[2048];,0f05d43c68133b7bee8ee00ab432bb28085bad75255824f94a5c2f48a7d10b10,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/SfsClient/sfs-client/client/src/details/ReportingHandler.h,64,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,            char message[MAX_LOG_MESSAGE_SIZE];,fd2b87acf179838c961af270a05ad7b4f1f3d58f5be53e6cf9a6823a7a18a61e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/SfsClient/sfs-client/client/src/details/connection/CurlConnection.cpp,101,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char m_errorBuffer[CURL_ERROR_SIZE];,8d1b66c908012e22c17d5d08a16a38cd826b1ba15b789b2b24a27804b537c6e8,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,352,5,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    wchar_t folderPrefix[9];,66265e4f755b4a0938929be3165119d89427eb48080181deda8be5b8ff4444c3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/typeresolution.cpp,132,13,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,            wchar_t pszRetrievedName[g_uiMaxTypeName];,31b6da43da1fd9d214c0e749a97c494a49c8aad20083beeb8b5be9d723d2f9af,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/typeresolution.cpp,265,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t szCandidateFilePath[MAX_PATH + 1] = { 0 };,f1c7ed598fd5f527e8176719b2e3dee1188cb4971c3c29557c62a750cc005dd8,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/typeresolution.cpp,266,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t szCandidateFileName[MAX_PATH + 1] = { 0 };,1727b4f06ec2882798e8e024a32bdb5adae4f39738d1f2f5e5b5941250189aea,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/typeresolution.cpp,328,17,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,                wchar_t szFilePathSearchTemplate[MAX_PATH + 1] = { 0 };,a79747ababab56b408103eebec3ad483637eed522b4cbbd3f6d52121eeeaab83,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/typeresolution.cpp,430,9,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,        wchar_t pszPackagePath[MAX_PATH + 1];,db1e5ef185200f4677a68bc852a15d1da22e2e1e81214f2530c117c5838448b8,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./winget-cli/tools/CorrelationTestbed/InstallAndCheckCorrelation/InstallAndCheckCorrelation/InstallAndCheckCorrelation.cpp,114,26,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"    int utf16CharCount = MultiByteToWideChar(codePage, 0, input.data(), wil::safe_cast<int>(input.length()), nullptr, 0);",ab6da7ff1ac46c7cb8cce5de77fd00bb1138dea622a42711ee4d1ddd6955fc88,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/tools/CorrelationTestbed/InstallAndCheckCorrelation/InstallAndCheckCorrelation/InstallAndCheckCorrelation.cpp,121,29,2,2,buffer,MultiByteToWideChar,"Requires maximum length in CHARACTERS, not bytes (CWE-120).",,,CWE-120,"    int utf16CharsWritten = MultiByteToWideChar(codePage, 0, input.data(), wil::safe_cast<int>(input.length()), &result[0], wil::safe_cast<int>(result.size()));",110d1f94385720a610b337c8342e84f60995cbbb6b8db077a36cd896cd113a87,2.0.19,FF1023,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/tools/CorrelationTestbed/InstallAndCheckCorrelation/InstallAndCheckCorrelation/InstallAndCheckCorrelation.cpp,210,22,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        outputStream.open(outputPath);,d7e0086adea135e15b059b3ff0193507f4a71fae370e21272a9f4405250493a5,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./winget-cli/src/AppInstallerCLICore/Workflows/DownloadFlow.cpp,545,19,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,        if (!std::equal(,ecf99d619c3c48476af4be69a06c781d2306ada321ff0b5a5df2b8f718c3acd1,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerCLICore/Workflows/MSStoreInstallerHandler.cpp,105,26,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"                if (std::equal(hashPair.first.begin(), hashPair.first.end(), hashPair.second.Sha256Hash.begin()))",502a2e2fbe0702e9ab3d4720efc4c099e908c4a14d1ac8857e372539d1061fe4,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerCLITests/Downloader.cpp,26,18,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,    REQUIRE(std::equal(,4c4412c23857b0dcbf2b897e2536c800cd4b9131c6792dfc9338d0dc0d495ef6,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerCLITests/Downloader.cpp,109,100,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    REQUIRE(stream->Read(buffer.get(), static_cast<ULONG>(HttpStream::HttpLocalCache::PAGE_SIZE), &read) >= S_OK);",bf7f7f9afd5fbc3b924558fb9948e1f1a6aaa8dcf0829a2b7834ab27a182f6d3,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerCLITests/SQLiteIndex.cpp,3047,22,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"        REQUIRE(std::equal(hash.begin(), hash.end(), hashResultBytes.begin()));",0e1396da5d641fe116875872f1e465b5b80a8ae8a1940c0b3ee94ddab519e7b7,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerCLITests/Strings.cpp,243,18,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"    REQUIRE(std::equal(buffer.begin(), buffer.end(), ParseFromHexString(value).begin()));",306ed329f7c824921570fefe026892ed35b889ffa8661757715e53d58228d605,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerCLITests/YamlManifest.cpp,763,18,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"    REQUIRE(std::equal(manifestHash.begin(), manifestHash.end(), manifest.StreamSha256.begin()));",056d90b74eed0293fc6f3ab1d4057edb70a1829eeed84daf7834598531d0f8da,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerCommonCore/MsixInfo.cpp,609,49,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"            THROW_HR_IF_MSG(E_UNEXPECTED, !std::equal(P7xFileId, P7xFileId + P7xFileIdSize, headerBuffer), ""Unexpected msix signature header"");",180ec2d7850cb9d418a5c8f8a15bba640d20b7b4a7640f27741801ca84bb3fcc,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerCommonCore/UserSettings.cpp,109,54,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                AICLI_LOG(Core, Error, << ""Failed to read "" << setting.Name << ""; Reason: "" << e.what());",58d03b3da155d0a7784bfdea006b5bd7308222c20f00b2ed3bc56381b9a9007c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerCommonCore/UserSettings.cpp,113,54,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                AICLI_LOG(Core, Error, << ""Failed to read "" << setting.Name << ""; Reason unknown."");",429113d6ebf837b3f6577ad861b18ed264ce68fe84ba1455cb817946267f688d,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerRepositoryCore/Microsoft/Schema/1_3/Interface_1_3.cpp,65,23,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"                !std::equal(currentHash.begin(), currentHash.end(), manifest.StreamSha256.begin()))",0a18ee42c9e98fa51a7961482a2356926ac5e072bfd70f7ba3799c8bb9dcee0a,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerSharedLib/AppInstallerStrings.cpp,643,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        stream.read(&result[0], offset);",62fa7459cc1d76f53a9fe4d76c90269d8988c990f5b5135210770b3305e05799,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerSharedLib/AppInstallerStrings.cpp,660,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        stream.read(reinterpret_cast<char*>(result.data()), offset);",8398cf550a59e6a029786cff8a775ac74f4c9f7e43ae4be5b118170321225f5e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerSharedLib/Certificates.cpp,625,18,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"            std::equal(encodedBegin, encodedEnd, m_cachedCertificate.begin()))",12bac438ac923fdbd43994830240ec68b3d1582b2fef39c489271f3c5e8f0169,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/AppInstallerSharedLib/SHA256.cpp,148,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            in.read((char*)(buffer.get()), bufferSize);",e069ffafe1a0e1d8632115d08a219d64cc0fae7915375a76dc9901154c93b81b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./winget-cli/src/AppInstallerSharedLib/SHA256.cpp,185,55,1,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126).,This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it.,,CWE-126,"        return (first.size() == second.size() && std::equal(first.begin(), first.end(), second.begin()));",b2b79278c650f669b601638ba0bfbaff98369ecb30e6091464b3da6be395357d,2.0.19,FF1071,https://cwe.mitre.org/data/definitions/126.html
./winget-cli/src/Xlang/UndockedRegFreeWinRT/src/UndockedRegFreeWinRT/UndockedRegFreeWinRT/catalog.cpp,157,112,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"    xmlStream.Attach(SHCreateMemStream(reinterpret_cast<const BYTE*>(xmlStringValue.data()), static_cast<UINT>(strlen(xmlStringValue.data()) * sizeof(CHAR))));",647eda3ac6fb5bfe626ed48458b92bca221de1f9e065c4efe65c960934179e44,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
